iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,nkill,location,summary
2008,3,3,United States,Washington (U.S. State),Woodinville,47.754265,-122.163458,0,Show homes in a northeast suburb of Seattle called Woodinville,"3/3/2008: A group of individuals associated with the ELF burned down a number of million-dollar show homes.  Explosives were found at the scene by investigators. The event occurred in Woodinville, a suburb north of Seattle, Washington, United States.  Fire bombs were used to ignite the building.  A spray painted sign was left behind with ""ELF"" and ""Build Green? Nope Black!"" painted on it.  The homes were located near the headwaters at Bear Creek.  The area is home to an endangered type of salmon and activists had expressed concerns that not enough was being done to protect the environment in the area."
2008,3,6,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,,03/06/2008:  A small explosion hit a Armed Forces Career Center in New York's Time Square at 3:43 a.m.  No one was reportedly injured or killed by the blast that broke a glass window and a door.  The NYPD stated that the source of the explosion was an "improvised explosive device."  No one or group claimed responsibility for the blast.
2008,4,7,United States,Missouri (U.S. State),Kansas City,39.10296,-94.583062,0,"The 8100 block of Wilson Road in Kansas City, Missouri.","4/7/2008: On Monday, an electricity pylon was cut through with a propane torch in the 8100 block of Wilson Road in Kansas City, Missouri. The pylon did not fall over as the intention was. The wheel assembly of a nearby rail car was also cut. No group claimed responsibility for the attack but police suspect eco-terrorists."
2008,4,7,United States,Missouri (U.S. State),Kansas City,39.10296,-94.583062,0,"The 8100 block of Wilson Road in Kansas City, Missouri.","4/7/2008: On Monday, the wheel assembly of a nearby rail car was cut with a propane torch in the 8100 block of Wilson Road in Kansas City, Missouri. No group claimed responsibility for the attack but police suspect eco-terrorists."
2008,4,22,United States,Florida (U.S. State),Miami Beach,25.793095,-80.134904,0,"Chabab House synagogue at 2401 Pinetree Drive in Miami Beach, Florida.","4/23/2008: On Tuesday, at 0230, the Chabad House synagogue at 2410 Pinetree Drive in Miami Beach, Florida was set on fire. No group claimed responsibility for the arson and there were no reported casualties."
2008,4,25,United States,California (U.S. State),San Diego,32.715695,-117.161719,0,"A FedEx building in San Diego, California.","4/25/2008: On Friday, at 0200, a bomb exploded at a FedEx building in San Diego, California and shattered the glass door of the building. Authorities found a second bomb in the parking lot and detonated it. No group claimed responsibility for the bombing and there were no reported casualties."
2008,5,26,United States,Oregon (U.S. State),Medford,42.32356,-122.875614,0,"The incident occurred at a house on the corner of Benson and Prune streets in Medford, Oregon, United States.","05/26/2008: On Monday, at 2300, three unidentified vandals left an IED on a yard in Medford, Oregon, United States. The letters ""KKK"" and a cross were also burnt into the grass. No group claimed responsibility for the attack and no casualties were reported."
2008,6,14,United States,New Mexico (U.S. State),Deming,32.268085,-107.75867,0,"The attempted attack took place on a patrol road in a remote stretch of the southern New Mexico desert near Deming, United States.","06/14/2008: On Saturday evening at 20:30, a booby trap of thin wires stretched across a dirt road was discovered and safely dismantled in a remote stretch of the southern New Mexico desert near Deming, United States. The device was composed of two sections of thin wire strung tight across the road, tied to a cattle fence on one side and a mesquite tree on the other, four feet above the ground. It was believed to target U.S. Border Patrol agents riding all terrain vehicles who patrol the area. The nearest Mexican town is the village of Las Chepas, a collection of small houses and abandoned buildings routinely used by drug smugglers as a staging ground. No claim of responsibility was made for the incident."
2008,7,25,United States,California (U.S. State),La Jolla,32.842592,-117.272276,0,"The attack took place in La Jolla, California, United States.","07/25/2008: On Friday, two Neo-Nazi assailants stabbed a young Irish man nine times at a beach party in La Jolla, California, United States, critically injuring the man.  No group claimed responsibility and the man is recovered."
2008,7,27,United States,Tennessee (U.S. State),Knoxville,35.960495,-83.920914,2,"The attack occurred at the Tennessee Valley Unitarian Universalist Church in Knoxville, Tennessee, United States.","07/27/2008: On Sunday, a man armed with a shotgun opened fire on a church congregation in Knoxville, Tennesee resulting in the death of two people, and the wounding of seven.  The attack on the Unitarian church was apparently motivated by hatred for progressive social policies.  The suspect was arrested for the attack."
2008,8,2,United States,California (U.S. State),Santa Cruz,36.974025,-122.030954,0,The incident occurred at a house in Santa Cruz.,"08/02/2008: On Saturday, at an unknown time, in Santa Cruz, California, United States, two firebombings targeted two UC-Santa Cruz researchers' property in a string of animal liberation movement actions. A firebomb was ignited on David Feldheim's front porch. Feldheim, a molecular biologist, escaped from a second story window with his family. An adult was treated at the hospital. An anonymous communique was posted to Bite Back wherein the Animal Liberation Front accepted responsibility."
2008,8,2,United States,California (U.S. State),Santa Cruz,36.974025,-122.030954,0,The incident occurred at a house in Santa Cruz.,"08/02/2008: On Saturday morning in Santa Cruz, California, United States, two firebombings targeted two researchers' property in a string of animal liberation movement actions. A car belonging to an unidentified UC-Santa Cruz researcher was destroyed by a firebomb. An anonymous communique was posted to Bite Back wherein the Animal Liberation Front accepted responsibility. There were no reported casualties."
2008,10,0,United States,West Virginia (U.S. State),Clarksburg,39.27942,-80.340119,0,The attack took place in Clarksburg district.,"10/31/2008: On Friday, Rebecca Lowe, 32, accosted a 15 year old African American girl on a public street while wearing a white sheet with the letters ""KKK"" scrawled on it in Clarksburg, West Virginia, United States. She allegedly shouted slurs, and slapped and kicked the victim. No claim of responsibility was made for the incident. Lowe was later arrested for the attack."
2008,11,5,United States,Massachusetts (U.S. State),Springfield,42.10125,-72.589294,0,The fire occurred at a church on Tinkham road in Springfield.,"11/05/2008: On Wednesday night at or around 0300, three men later identified as Benjamin Haskell, Michael F. Jacques Jr., and Thomas Gleason Jr., set fire to the mostly completed Macedonia Church of God in Christ, a black church, in Springfield, Massachusetts, United States of America, in an attempt to retaliate for the electing of Barack Obama as the first black president of the United States. The three used two five-gallon gasoline cans and walked across the street to set fire to the church, and then fled the scene. Two firefighters were injured while putting out the fire."
2008,11,14,United States,California (U.S. State),Hemet,33.74937,-116.967889,0,The attack took place at the Jackson Mobile Home Park on South Elk Street of Hemet.,"11/14/2008: On Friday, a Hispanic teen was beaten to near death in the Jackson Mobile Home Park, on South Elk Street of Hemet, California. Four white supremacist gang members have been arrested and charged with the beating: Justin Tyme Hayes, 21, Derek Shane O'Brien, 22, Darrin Peter Thibault, 24, and Crystal Lee McCann, 22."
2009,2,5,United States,Arkansas (U.S. State),West Memphis,35.14648,-90.184539,0,"The attack took place in West Memphis, Arkansas.","02/05/2009: On Thursday at 0800, a bomb attached to the car of the head of the Arkansas panel that licenses and disciplines doctors exploded in his driveway in West Memphis, Arkansas, United States. One person was injured in the attack. No group claimed responsibility."
2009,3,7,United States,California (U.S. State),Westwood,34.05611,-118.42972,0,,"03/07/2009: Members of the Animal Liberation Brigade set fire to the car of  an neuroscientist working for UCLA,  accusing him of  addicting monkeys to methamphetamines and other  street drugs. The car was parked outside his Westwood residence in California. There were no reported casualties."
2009,5,30,United States,Arizona (U.S. State),Arivaca,31.577335,-111.331452,2,"The attack took place in Arivaca, Arizona.","05/30/2009: On Saturday, in Arivaca, Arizona, United States, three assailants broke into the home of Raul Flores and his family to commit a robbery. The assailants shot and killed Flores, Mexican American man, and his daughter, and left the mother wounded. No damage or motive were reported and no group has claimed responsibility but authorities believed the Minutemen American Defense were responsible. Three people were arrested on 06/12/2009 in connection to the attack, they were identified as, Shawna Forde, Jason Eugene Bush and Albert Robert Gaxiola."
2009,5,31,United States,Kansas (U.S. State),Wichita,37.68698,-97.335579,1,"The attack took place in Wichita, Kansas.","05/31/2009: On Sunday morning, in Wichita, Kansas, USA, Dr. George Tiller, an abortion doctor who held a practice, was shot dead in the foyer of the Reformation Lutheran Church. The gunman fired only one shot, fatally wounding Tiller, threatened two others, and then escaped. No damage was reported and no group claimed responsibility. Scott Roeder was convicted for the murder."
2009,6,1,United States,Arkansas (U.S. State),Santa Fe Heights,34.757014,-92.375286,1,A military recruiting station in a shopping center in a suburban neighborhood of Little Rock,"6/1/2009: Abdulhakim Muhammad shot two soldiers outside of a military recruiting station in suburban Little Rock, Arkansas, United States.  One of the soldiers, William Long, was killed in the attack and the second soldier, Quinton Ezeagwula, was injured.  Muhammad stated upon arrest that he had intended to kill as many military personnel as possible.  He denied any affilitation with known organizations but later recanted, claiming that he was a soldier for Al-Qa`ida and that the attack on the military recruiting station was ""a Jihadi attack.""  Muhammad had spent time in Yemen, returning four months before the attack; he stated that he had wanted to form his own terrorist cell upon return to the United States."
2009,6,10,United States,District of Columbia,Washington,38.89037,-77.031959,1,The attack occurred at the National Holocaust Memorial Museum.,"06/10/2009: On Wednesday afternoon at approximately 1240, in Washington, District of Columbia., United States, an assailant armed with a rifle entered the National Holocaust Memorial Museum and fired upon civilians, killing one security guard, Stephen Tyrone, and injuring an unknown number of civilians. The shooter was wounded critically in the attack and identified as white supremacist, James W. von Brunn. Officials believe the attack may have been politically motivated. No group has claimed responsibility for the attack. The attackers indictment on July 30th included murder, illegal use of a firearm and committing a bias-related crime he was unable to attend his proceedings due to his fragile medical condition."
2009,7,3,United States,California (U.S. State),Huntington Beach,33.660191,-117.999215,0,"The attack took place in Huntington Beach, California, United States.","07/03/2009: On Friday night at 2355, in Huntington Beach, California, United States, three men and a woman, Bret MacDonald Hicks, 30, of Riverside, Michael Aaron Powell, 21, of Anaheim, and Brian Charles Hanson, 27, stabbed a Latino, Sergio Hernandez, three times, while yelling racial slurs at the victim, and then as the victim fell to the ground, the assailants punched and kicked the victim. Neighbors came to the rescue of the victim to break up the assault. The victim was hospitalized and released the next day. The assailants sustained bruises and cuts from the assault. No other injuries or casualties were reported. Authorities identified the four attackers as white supremacist based on their tattoos of power slogans and insignia and on 12/18/2009 they pleaded guilty to the charges of attempted murder, aggravated assault and hate crime battery causing injury."
2009,8,24,United States,California (U.S. State),San Mateo,37.54703,-122.314834,0,"The bombing took place at Hillsdale High School in San Mateo, California.","08/24/2009: On Monday morning, in San Mateo, California, United States, at Hillsdale High School, authorities arrested a 17 year old boy armed with ten pipe bombs, a two foot sword and a chainsaw, after he threw two of the lightened pipe bombs into a hallway near the school library. He intended to kill people with the bombs and slaughter survivors with a chainsaw. No injuries or causalities were reported and minor damage was caused to the building. No group claimed responsibility."
2009,9,4,United States,Washington (U.S. State),Everett,47.976575,-122.206419,0,"The attack took place at two transmission towers in Everett, Snohomish, Washington, United States.","09/04/2009: On Friday night at about 0330, assailants toppled two radio transmission towers belonging to the sports radio station KRKO with a bulldozer in Everett, Washington, United States, after assailants stole construction equipment from the site. The Earth Liberation Front claimed responsibility for the attack."
2009,11,5,United States,Texas (U.S. State),Killeen,31.13,-97.78,13,"The attack took place at Fort Hood military base in Killeen, Texas, United States.","11/05/2009: On Thursday afternoon at 1330, in Ft. Hood, Texas, United States, Major Nidal Malik Hasan opened fire on fellow soldiers with two pistols semiautomatic capable of firing up to 20 rounds without reloading, killing 13 and wounding 31 others. Military police forces shot the gunman, a military psychiatrist who was soon to be deployed to Iraq, and who was believed to be a recent convert to Islam who had complained he was being harassed by his military colleagues. Sources indicate that the shooting may have started during a graduation ceremony attended by large numbers of young military personnel at the base's Soldier Readiness Center, where soldiers who are about to be deployed or who are returning undergo medical screening. Hasan survived the gunshot wounds and was charged with 13 counts of premeditated murder and 32 counts of attempted premeditated murder. No group claimed responsibility for the attack, and Hasan was sentenced to death in August 2013."
2009,12,25,United States,Michigan (U.S. State),Detroit,42.331685,-83.047924,0,"The attack occurred on board of Northwest Flight 253 from Amsterdam, Netherlands which was close to the Detroit airport in Michigan.","12/25/2009: On Friday morning, in Detroit, Michigan, United States, as the plane was approaching the destination, a would-be suicide bomber, identified as Umar Farouk Abdulmutallab, a 23-year-old Nigerian national, on board of Northwest Flight 253 from Amsterdam, Netherlands detonated a device that was attached to his body while on the plane. The bomb was a six inch packet of high explosives containing pentaerythritol, Triacetone Triperoxide, other materials and a syringe. The explosives were sewn into his underwear. The assailant was wounded and damage was done to the aircraft. A passenger who tried to put the explosion out was also injured. 290 people in total were on board. No other injuries or casualties were reported. Al Qaeda in the Arabian Peninsula claimed responsibility."
2010,2,17,United States,Florida (U.S. State),Clearwater,27.9656,-82.799764,0,The attack took place in Clearwater in Tampa Bay.,"02/17/2010: On Wednesday afternoon, in Clearwater, Tampa Bay, Florida, two acid bombs went off at popular restaurants along the water. No injuries were reported. No group claimed responsibility."
2010,2,18,United States,Texas (U.S. State),Austin,30.267605,-97.742984,2,The attack took place at the Internal Revenue Service building in Austin.,"02/18/2010: On Thursday, in Austin, Texas, United States, Joseph Stack flew his private plane into the Internal Revenue Service building, igniting a fire throughout the seven-story building. He had problems with the IRS in the past and believed ""violence was the only answer."" Stack died on impact. Several workers were wounded and one was killed. The building was destroyed."
2010,2,25,United States,New York (U.S. State),Harlem,40.809016,-73.948348,0,The attack took place in a train station in Harlem in New York.,"02/25/2010: On Thursday, at the train station in Harlem, New York City, New York, USA, police arrested Roosevelt Terry, an amputee who planted a bag of small explosives wrapped in shotgun shells, bullets, glue, lug nuts and pens in a waiting area at a station. No group claimed responsibility. There were no reported casualties or damage."
2010,3,4,United States,Virginia (U.S. State),Arlington,38.89051,-77.086294,1,At the entrance gates to the Pentagon,"3/4/2010: At roughly 6:40 p.m., John Patrick Bedell walked up to the entrance of the Pentagon- in Arlington, Virginia, United States- drew out a gun and fired, wounding two police officers. Bedell was shot and critically wounded.  He later died of his wounds in the hospital.  The two police officers had non-life-threatening injuries and survived."
2010,4,30,United States,Colorado (U.S. State),Denver,39.74001,-104.992259,0,"The attack took place at a sheepskin factory in Denver, Colorado, United States of America.","04/30/2010: On Friday night at 0315, in Denver, Colorado, United States of America, assailants set fire to a sheepskin factory and burned it to the ground. This is the second sheepskin factory in Colorado to be burned down. Police arrested one Walter Edmund Bond in connection to the sheepskin factory fire. The Animal Liberation Front claimed responsibility for the incident on the internet blog of BiteBack magazine."
2010,5,1,United States,New York (U.S. State),New York City,40.71455,-74.007124,0,"The attempted car-bombing attack occurred in the Times Square area, which is located in New York City, New York, United States. The vehicle was parked on 45th Street, between Seventh and Eighth Avenues.","05/01/2010: On Saturday evening at approximately 1830, in New York City, New York, United States of America, a t-shirt vendor located between 45th Street and Seventh and Eighth Avenues noticed a dark-colored Sport Utility Vehicle (SUV) parked at the curb with its engine running and its hazard lights on. Officer Wayne Rhatigan, a member of the New York Police Department's mounted division, was alerted by the vendor and then approached the vehicle and looked inside, where he spotted a box that was smoking and was able to smell gunpowder. The NYPD Bomb Squad was called to the scene, where they deployed a robotic device to break the SUV's back windows and to observe what was inside the vehicle. In the vehicle, police discovered the following: three 20-gallon propane canisters; two five-gallon cans of gasoline; 40+ consumer-grade M-88 firecrackers that had been placed inside of a 20-ounce metal container that had been wrapped in duct tape; a 55-inch by 32-inch green metal locker that contained eight plastic bags that held a total of approximately 250 pounds of Urea based fertilizer, a metal pressure cooker pot containing wires and an additional 120 M-88 firecrackers.  The vehicle, a dark blue 1993 Nissan Pathfinder with tinted windows, had license plates that were registered to a Ford pickup truck that had been taken to a junkyard near Bridgeport, Connecticut some time during the last half of April (license plate: 98C Y09). Additionally, the vehicle identification number (VIN) had been removed from the SUV.  No casualties were reported and no group immediately claimed responsibility. However, on 05/02/2010, the Taliban posted a video on YouTube claiming responsibility for the event, saying that it was revenge for the killing of Baitullah Mehsur, Abu Omar al-Baghdadi and Abu Ayyub al-Masri. The group did not make specific mention of the car bomb or New York City, so authorities doubt the authenticity of the Pakistani Taliban's involvement. On 06/22/2010, Faisal Shahzad, admitted all 10 charges against him in connection with a failed car-bomb claiming he was a Muslim soldier and warned the US to leave Muslim lands alone."
2010,5,10,United States,Florida (U.S. State),Jacksonville,30.33138,-81.655799,0,The Islamic Center of Northeast Florida,"5/10/2010: In Jacksonville, Florida, United States a pipe bomb exploded at roughly 6:35 p.m. in a mosque during evening prayers.  Sixty people were inside the building praying, but no one was injured or killed.  There have been no claims of responsibility."
2010,6,5,United States,Utah (U.S. State),Salt Lake City,40.759505,-111.888229,0,The attack took place at the Tandy Leather Factory store in Salt Lake City.,"06/05/2010: On Saturday night at about 0315, in Salt Lake City, Utah, United States, the Tandy Leather Factory store, located on 1107 South State Street, was set on fire by Walter Edmund Bond, a member of the Animal Liberation Front (ALF) - North America, who claimed responsibility for the incident on the BiteBack Animal Liberation Front website. The store sustained $20,000 of damage from the arson attack. Bond was later arrested in Glendale, Colorado on 07/24/2010."
2010,7,7,United States,Utah (U.S. State),Sandy,40.56976,-111.894984,0,"The attack took place at Tiburon restaurant in Sandy, Utah, United States.","07/07/2010: On Wednesday morning at 0800, in Sandy, Utah, United States, a member of the Animal Liberation Front, set a small fire at the Tiburon restaurant, causing about $10,000 in damages but no casualties. The Animal Liberation Front has claimed responsibility for the arson attack."
2010,7,27,United States,Oregon (U.S. State),Svensen,46.16969,-123.660294,0,The Ylipelto mink farm near Astoria,"7/27/2010: A farm was firebombed near Astoria, Oregon, United States.  Members of the Animal Liberation Front (ALF) claimed responsibility for the attack, stating that the farm was an active mink farm; however, authorities state that the farm had been inactive due to previous attacks.  ALF also stated that the attack consisted of ""eight incendiary devices"", which caused damage to vehicles and buildings.  There were no reports of injuries."
2010,9,1,United States,Maryland (U.S. State),Silver Spring,38.990666,-77.026088,1,"at Discovery Communications headquarters building at 1 Discovery Place at the corner of Georgia Avenue and Colesville Road in Silver Spring, MD","09/01/2010: James Lee took three hostages, two employees and the security guard, at the Discovery Communications headquarters building in Silver Spring, Maryland in the United States. Lee entered the building at about 1:00pm waving a starter pistol (which was believed to be a gun at the time), with four crude explosive strapped to his body, two were propane cylinders with pipes attached that contained shotgun shells, and the other two were pipe bombs.  Lee also had a second starter pistol on him as he held the hostages for four hours as negotiators spoke with him. Lee was motivated by his disapproval of the Discovery network's television programming and in his manifesto on the internet, he laid out 11 demands for the network to change it's programming to focus on sterilization and infertility of humans rather than showcasing overpopulation, and Lee viewed the shows to be doing little to save the planet. When one hostage tried to run, Lee pointed a pistol at him, at which time Lee was shot to death by police snipers.  All three hostages were freed unharmed and the rest of the 1,900 employees of the building were able to escape unharmed as well."
2010,10,0,United States,Virginia (U.S. State),Triangle,38.546788,-77.336649,0,"National Museum of the Marine Corps, located in the town of Triangle","10/16/2010: Shots were fired overnight at the National Museum of the Marine Corps in the town of Triangle, Virginia, United States.  No one was in the building at the time of the attack but the several windows were damaged.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Museum shooting and several other similar attacks in the area, including a second shooting on the National Museum of the Marine Corps, another at the Pentagon, and two at recruiting stations.  Sources report that Melaku was fascinated by Al-Qa`ida, but did not claim to be a member of the organization."
2010,10,0,United States,Virginia (U.S. State),Triangle,38.546788,-77.336649,0,"National Museum of the Marine Corps, located in the town of Triangle","10/28/2010: Shots were fired for the second time in two weeks at the National Museum of the Marine Corps in the town of Triangle, Virginia, United States.  No one was in the building at the time of the attack and there were no reports of major damage.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Museum shooting and several other similar attacks in the area, including the second shooting on the National Museum of the Marine Corps, another at the Pentagon, and two at recruiting stations.  Sources report that Melaku was fascinated by Al-Qa`ida, but did not claim to be a member of the organization."
2010,10,19,United States,Virginia (U.S. State),Arlington,38.89051,-77.086294,0,The Pentagon in Arlington,"10/19/2010: Shots were fired at the Pentagon located in Arlington, Virginia, United States.  Security reported hearing between five and seven shots fired at the building at 4:55 am.  No one was injured in the attack but two windows were damaged.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Pentagon shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, and two at Marine Corps and Coast Guard recruiting stations.  Sources report that Melaku was fascinated by Al-Qa`ida, but did not claim to be a member of the organization."
2010,10,25,United States,Virginia (U.S. State),Chantilly,38.894279,-77.431099,0,A Marine Corps recruiting substation in Chantilly,"10/25/2010: Shots were fired overnight at a Marine Corps recruiting substation in Chantilly, Virginia, United States.  No one was injured and no major damage was reported.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Chantilly shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, one at the Pentagon, and one at a Coast Guard recruiting station.  Sources report that Melaku was fascinated by Al-Qa`ida, but did not claim to be a member of the organization."
2010,11,0,United States,Virginia (U.S. State),Woodbridge,38.658172,-77.249705,0,A Coast Guard recruiting station in a strip mall in Woodbridge,"11/1/2010: Shots were fired overnight at a Coast Guard recruiting station in Woodbridge, Virginia, United States.  No one was injured and the strip mall, where the station was located, suffered only minor damage.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Woodbridge shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, one at the Pentagon, and one at a Marine Corps recruiting station.  Sources report that Melaku was fascinated by Al-Qa`ida, but did not claim to be a member of the organization."
2010,11,16,United States,California (U.S. State),Los Angeles,34.05349,-118.245319,0,"The attack took place at the University of Los Angeles, in Los Angeles, California, United States.","11/16/2010: On Tuesday, at the University of Los Angeles, Los Angeles, California, United States, members of the Justice Department, an animal rights group, sent AIDS infected razor blades to Stephanie Groman and David Jentsch, primate vivisectors, with the message to stop vivisection. Officials, however, have not confirmed that the blood on the razors was contaminated with AIDS. The group issued a claim of responsibility through three separate anonymous communiqués obtained by the North American Animal Liberation Press Office and the BiteBack magazine website, in addition to issuing more threats that vivisectors' throats would be cut if they did not stop primate vivisection."
2011,1,6,United States,Maryland (U.S. State),Annapolis,38.9767,-76.489934,0,"The attack took place at the governor's office and the transportation secretary's office in Annapolis, Maryland, United States.","01/06/2011: On Thursday, in Annapolis Maryland, United States, a package was sent to Governor Martin O'Malley The package was one of two received on the same day, the other was sent to Transportation Secretary Beverly Swaim-Staley. The package was opened by a government employee, and subsequently ignited and burned the employee's fingers. No other casualties took place. Explosive material was not found in the package but a small battery and an electric match which ignited the material were recovered. The same note was found in both of the packages as well, stating ""Report suspicious activity! Total Bull----! You have created a self fulfilling prophecy."" Investigators indicated these notes are in opposition of highway signs urging motorists to report suspicious activity. No group claimed responsibility for the attack."
2011,1,6,United States,Maryland (U.S. State),Hanover,39.192978,-76.7238,0,The Transportation Secretary's office building,"01/06/2011: On Thursday, in Hanover, Maryland, United States, a package was sent to Transportation Secretary Beverly Swaim-Staley. The package was one of two received on the same day, the other was sent to Governor Martin O'Malley. The package was opened by a government employee, subsequently ignited and burned the employee's fingers. No other casualties took place. Explosive material was not found in the package but a small battery and an electric match which ignited the material were recovered. The same note was found in both of the packages as well, stating ""Report suspicious activity! Total Bull----! You have created a self fulfilling prophecy."" Investigators indicated these notes are in opposition of highway signs urging motorists to report suspicious activity. No group claimed responsibility for the attack."
2011,1,7,United States,District of Columbia,Washington,38.89037,-77.031959,0,"The attack took place at a postal sorting facility in Washington, District of Columbia, United States.","01/07/2011: On Friday, in Washington, District of Columbia, United States, an envelope addressed to Homeland Security Secretary Janet Napolitano ignited at a postal sorting facility. The envelope was not opened and therefore did not cause any casualties or property damage. No group claimed responsibility for the attack."
2011,1,17,United States,Washington (U.S. State),Spokane,47.65878,-117.426047,0,"The attempted bombing took place at a bus stop at the northeast corner of North Washington Street and West Main Avenue in downtown Spokane, Washington, United States.","01/17/2011: On Monday morning at 0925, at the northeast corner of North Washington Street and West Main Avenue in downtown Spokane, Washington, a backpack containing an improvised explosive device (IED) was found on a Martin Luther King Jr. march bus route. Authorities safely disposed of the IED, there were no casualties or damages. In March 2011, Kevin Harpham, who has ties to the white supremacist organization National Alliance, was arrested in connection with the attack. He confessed to planting the bomb and was sentenced to 32 years in prison in December 2011."
2011,4,23,United States,California (U.S. State),Stockton,37.957702,-121.29078,0,"The attack took place at the Masjid Al Emaan Mosque in Stockton, California, United States.","04/23/2011: On Saturday night at 0300, in Stockton, California, United States, unidentified assailants set fire to the Masjid Al Emaan Mosque. The motive of the crime is unknown, and the monetary damages are estimated to be about $400,000. The mosque and the Reliance Real Estate building were completely destroyed in the attack. The attack caused no casualties and no group or individual has claimed responsibility."
2011,5,6,United States,Pennsylvania (U.S. State),Chester,39.849557,-75.355746,0,"The attempted bombing took place near Amtrak and Septa railroad tracks near Third and Reaney Streets under the Commodore Barry Bridge in Chester on the outskirts of Philadelphia, Pennsylvania, United States.","05/06/2011: On Friday afternoon at 1400, near Third and Reaney Streets under the Commodore Barry Bridge in the city of Chester on the outskirts of Philadelphia, Pennsylvania, United States, local law enforcement officials discovered an improvised explosive device near Amtrak and Septa railroad tracks. The device, which consisted of two bottles with an unknown yellow liquid, wire and a timer attached with duct tape, was safely defused by the bomb squad preventing any casualties or property damage from taking place. No group has claimed responsibility and authorities have not disclosed the suspected motive of the attempted attack."
2011,9,26,United States,Idaho (U.S. State),Caldwell,43.662938,-116.68736,0,"The arson occurred at the Rocky Mountain Fur and Firework retail building located in Caldwell, Idaho, United States.","09/26/2011: On Monday morning, in Caldwell, Idaho, United States, animal rights activists drilled a hole into the storage space of Rocky Mountain Fur and Fireworks, pumped several gallons of fuel into and set fire to the retail building. There were no injuries, but the fire caused $100,000 in damage. A group calling themselves “the Arson Unit?sent a message to the North American Animal Liberation Press Office in Los Angeles, California, United States and the BiteBack Magazine website claiming responsibility for the arson. The “Arson Unit?is believed to be a branch of the Animal Liberation Front (ALF)."
2011,10,12,United States,Washington (U.S. State),Gifford,48.306282,-118.146378,0,"The incident occurred at Miller's Mink Ranch located on Addy-Gifford Road in Gifford, Washington, United States.","10/12/2011: On Wednesday morning, in Gifford, Washington, United States, animal rights activists entered Miller’s Mink Ranch located on Addy-Gifford Road and took down every breeder card in one of the two large, main sheds. They opened approximately three quarters of the cages, freeing more than one thousand animals. The activists also kidnapped three individuals and released them at different locations later that day, which were not reported. A communiqu?detailing the incident was released to the BiteBack Magazine website, but no group has claimed responsibility."
2011,11,11,United States,District of Columbia,Washington,38.89037,-77.031959,0,"Near Constitution Avenue and 16th Street, approximately a block away from the White House","11/11/2011: Oscar Ramiro Ortega-Hernandez fired at least eight rounds of ammuntion from a semi-automatic assault rifle at The White House in Washington, DC, United States, striking the executive mansion about eight times and causing approximately $100,000 in damage. The President and the First Lady were both out of the area at the time of the incident. Ortega-Hernandez, who is not linked to any organizations, pleaded guilty to charges related to the incident and was sentenced to 25 years in prison in April 2014. The Federal Bureau of Investigation indicates that he was motivated by anti-government sentiment; sources also report that he suffered from paranoia."
2012,1,1,United States,New York (U.S. State),New York City,40.728224,-73.794852,0,Incident occurred in the borough of Queens.,"01/01/2012: Two Molotov cocktails made from Starbucks bottles were thrown at a house used for Hindu worship services in Queens, New York City, New York, United States. This was one of four arson attacks in Queens on this date. The bottle fizzled out before catching fire. Ray lazier lengend, an individual not known to be affiliated with a group, was arrested and charged in connection with these attacks. He indicated that his motive was to ""take out as many Muslims and Arabs as possible,"" however, sources report that he also had personal grievances with each of the targets."
2012,1,1,United States,New York (U.S. State),New York City,40.728224,-73.794852,0,Incident occurred in the borough of Queens.,"01/01/2012: Three Molotov cocktails made from Starbucks bottles were thrown at the Imam Al-Khoei Foundation in Queens, New York City, New York, United States. The cocktails caused minimal damage to the building. This was one of four arson attacks in Queens on this date. Ray lazier lengend, an individual not known to be affiliated with a group, was arrested and charged in connection with these attacks. He indicated that his motive was to ""take out as many Muslims and Arabs as possible,"" however, sources report that he also had personal grievances with each of the targets."
2012,1,1,United States,New York (U.S. State),New York City,40.728224,-73.794852,0,Incident occurred in the borough of Queens.,"01/01/2012: A Molotov cocktail made from a Starbucks bottle was thrown at a house in Queens, New York City, New York, United States. The fire caused extensive damage to the house. This was one of four arson attacks in Queens on this date. Ray lazier lengend, an individual not known to be affiliated with a group, was arrested and charged in connection with these attacks. He indicated that his motive was to ""take out as many Muslims and Arabs as possible,"" however, sources report that he also had personal grievances with each of the targets."
